user_id,phone_number,name,street_address,city,country,job,sex,birthdate
oe_7692718544001,+33 3 71 11 64 84,Anne Durand-Lesage,rue Catherine Leduc,Saint-Georges-de-Didonne,France,militaire du rang de l'armée de terre,F,1975-02-17
oe_1335988973428,+34925 810 191,Alejo de Tirado,Pasaje de Clementina Reig 48 Puerta 0 ,Teulada,Spain,Camarero de mesa,M,1990-10-28
oe_5514619838900,04 72 08 55 34,Sophie Collin de Carlier,rue de Barre,Le Pradet,France,ingénieur technico-commercial technico-commerciale en informatique,F,1993-06-01
oe_8073862152472,+48 605 129 940,pani Anastazja Supeł,ulica Rataja 671,Lichwin,Poland,Główny księgowy,F,1922-08-30
oe_0995649756711,0749 515 282,Iurie Marin,Intrarea Cristea,Valea Voievozilor,Romania,Conducator De Intreprindere Mica ,M,2006-09-28
oe_5200461776685,0747 425 518,Luiza Smaranda Popa,Strada Florea Nr. 58 Bl. 87  Sc. 18 Ap. 733,Vrănești,Romania,Referent De Specialitate In Administratia Publica,F,1929-05-21
oe_6009275594672,724 770 857,Robin Černý,Rudoltická 97,Prague (Praha 3-Žižkov),Czech Republic,Public house manager,M,2022-06-13
oe_1795525221828,+49 (0) 0036 828879,Marliese Mude-Mentzel,Ida-Hendriks-Allee 3,Mannheim (Rheinau),Germany,Krankenschwester,F,1964-04-20
oe_1782313288639,+33 3 67 81 52 56,Guillaume Le Klein,"825, avenue de Ledoux",Ronsenac,France,serrurier dépanneur dépanneuse,M,1924-07-29
oe_2069570111165,3900745633,Sig.ra Viridiana Siffredi,"Canale Gagliardi, 75 Piano 7",Gambugliano,Italy,Database administrator,F,1969-05-03
oe_0724768793838,+34 828 07 73 11,Lola Egea,Plaza de Roque Rojas 4 Piso 9 ,Teulada,Spain,Ebanista,F,1915-05-15
oe_9973316699846,505 418 495,pani Ewelina Tomalak,pl. Pocztowa 52/69,Rajgród,Poland,Konsultant ślubny,M,1981-03-20
oe_6545649757765,32 724 93 95,Bianka Lisak,al. Toruńska 71/41,Lichwin,Poland,Taksówkarz,F,1964-07-01
oe_1831947577851,+33 1 60 13 98 40,Hugues Dupré,"2, avenue de Lombard",Amiens,France,paysagiste,M,1947-12-10
oe_3605886562767,+49(0)8152115073,Dr. Vincenzo Häring B.Sc.,Ullrichweg 4/5,Waldenburg,Germany,Mathematiker,M,1934-08-03
oe_5145313714426,0748 402 786,Achim Georgel Ardelean,Aleea Nemeș Nr. 790 Bl. 60  Sc. 33 Ap. 417,Sântana,Romania,Tehnician Asigurarea Calitatii,M,1998-04-16
oe_8117081328157,+49(0)8610 963428,Sybilla Fiebig,Sandra-Zahn-Straße 269,Waldenburg,Germany,Polizist,F,1912-04-14
oe_3957546216244,+48 663 590 404,Filip Druszcz,al. Jabłoniowa 02/33,Rajgród,Poland,Ekwilibrystyka,F,1935-02-01
oe_4536551665562,01557776268,Dipl.-Ing. Babett Stoll MBA.,Bährring 8,Ingelfingen,Germany,Artist,F,1922-07-16
oe_2785217009638,02 96 57 10 74,Agnès du Pascal,"42, avenue Henriette Lebon",Ustaritz,France,maraîcher,F,2017-03-04
oe_0450674582742,0582572927,Margaret-Émilie Carpentier,"320, rue Alphonse Roux",Trésilley,France,gestionnaire de contrats informatiques,F,1944-06-30
oe_7079369524241,+48 791 316 152,Janina Droś,aleja Warszawska 067,Ponice,Poland,Archeolog,M,1957-07-01
oe_5346733845590,+31829-241764,Ayoub Wigman,Jaylinnlaan 559,Gasselternijveenschemond,Netherlands,Interpreter,M,1989-08-23
oe_6051137317701,797 728 272,pani Lidia Wośko,ulica Łanowa 920,Warlubie,Poland,Ratownik przedmedyczny,M,1971-04-20
oe_0375169961938,0236 783 649,Simi Florea,Strada Dochioiu Nr. 97,Drăgăşani,Romania,Manager De Formare,M,2003-10-14
oe_2375448405865,887 532 725,Kalina Prokopczyk,pl. Żwirki i Wigury 920,Lichwin,Poland,Doradca finansowy,M,2008-07-22
oe_8748975731233,0535377494,Capucine Pages,"7, chemin de Joseph",Portets,France,auditeur interne,F,1929-12-31
oe_6599670162437,+48 796 050 244,Marika Roter,pl. Tęczowa 66,Tarnobrzeg,Poland,Modelka dużych rozmiarów,M,1923-10-16
oe_6973713049510,776 208 962,Jaroslava Svobodová,Jeruzalémská 90,Štětí,Czech Republic,Mental health nurse,F,1966-11-12
oe_9519244556132,0497413984,Margaret Meunier,"7, avenue Barbier",Videlles,France,chef de station de traitement des eaux,F,2010-03-26
oe_3056923426666,+48 881 952 802,Olaf Szulist,pl. Mokra 25,Wokowice,Poland,Brakarz,M,1931-04-16
oe_4330319837617,0236581577,Laurent Leduc,"65, boulevard Peron",Ronsenac,France,ergonome,M,1932-08-19
oe_0012543865507,00977432647,John Börner MBA.,Ulla-Mies-Ring 00,Duisburg (Walsum),Germany,Arzt,M,1929-04-30
oe_8307637512176,+39 0731588952,Nico Metella,"Incrocio Valentina, 40",L’Aquila,Italy,Radio broadcast assistant,M,1970-01-16
oe_9541608420410,0730 794 259,Adelina Stănescu,Intrarea Paula Diaconu Nr. 785 Bl. 94  Sc. 78 Ap. 755,Merei,Romania,Asistent De Cercetare In Constructii Miniere,F,1969-07-06
oe_9340029234253,602 448 387,pan Arkadiusz Chylak,ul. Dobra 45/70,Jaworzyna Śląska,Poland,Pisarz,F,1951-03-05
oe_6920624580975,731 142 652,Soňa Šťastná DiS.,Kremnická 22,Prague (Praha 3-Žižkov),Czech Republic,"Therapist, music",F,1985-04-07
oe_0732049822835,0456972949,Marie Lefort de la Mendès,chemin de Michel,Sant Andreu de Sureda,France,responsable du recrutement,F,2014-07-26
oe_4436194063075,+34842 17 09 88,Ruperto Arturo Nieto Pinilla,Paseo de Sabas Fuentes 56 Piso 6 ,Tijarafe,Spain,Director de servicios de salud,M,1972-09-22
oe_8334475729930,03 27 76 92 17,Andrée Rolland du Blanchet,"75, chemin Alphonse Renaud",Videlles,France,scripte,F,1929-10-31
oe_0245632733626,+33 (0)3 27 85 44 09,Denise Meunier,"59, rue de Faivre",Portets,France,commissaire de police,F,1981-02-20
oe_5021915805960,602 593 576,Robert Holub,Vítězná 256,Štětí,Czech Republic,Clinical molecular geneticist,M,2003-01-01
oe_9782908649850,+39 0984367131,Francesca Donà,"Rotonda Durante, 56 Piano 2",Villa Guardia,Italy,"Surveyor, minerals",F,1994-08-16
oe_0904425572515,+48 669 271 259,Ida Terka,ul. Sowia 68/04,Tarnobrzeg,Poland,Archeolog,M,1967-04-26
oe_4723992696116,32 790 18 92,pani Aniela Antoszczyk,aleja Robotnicza 393,Rajgród,Poland,Inscenizator,M,2012-01-01
oe_1841406483826,01606 66259,Karl-Ludwig Briemer,Mark-Pergande-Platz 1,Mannheim (Rheinau),Germany,Ausbaufacharbeiter,M,1934-11-19
oe_3060660327790,+49(0)8998 95130,Leo Hörle,Mangoldstraße 7/9,Stoßdorf,Germany,Programmierer,M,1987-06-02
oe_1629806148980,+49(0)2853 034173,Gloria Jessel,Dajana-Steckel-Allee 236,Edelsfeld,Germany,Pilot,F,2011-12-21
oe_4362058801901,774 863 006,Kamil Soukup,Malešovská 824,Opočno,Czech Republic,Financial planner,M,1925-10-24
oe_8019656115570,605 141 662,Kateřina Doležalová,Lánovská 953,Jirkov,Czech Republic,Lawyer,F,1915-11-08
oe_3148341039282,(02916) 935757,Karl-Peter Briemer,Ivonne-Gnatz-Ring 82,Bremen (Woltmershausen),Germany,Krankenschwester,M,1948-10-26
oe_7131687528665,+49 (0) 4342 328815,Dipl.-Ing. Wladimir Dussen van,Franz Josef-Gerlach-Straße 41,Waldenburg,Germany,Fleischer,M,1915-05-14
oe_7693915048985,+34 863949965,Azeneth Peral Amor,Ronda de Leocadia Noguera 70 Piso 2 ,Cullar,Spain,Artesano,F,1913-10-19
oe_4734480498772,(09552) 54878,Frau Ilka Hartung B.A.,Donald-Sorgatz-Allee 4/4,Stoßdorf,Germany,Winzer,F,1953-05-24
oe_1272093701648,+39 3516010924,Sig. Piergiorgio Duodo,"Rotonda Biagio, 660 Appartamento 99",Brindisi Montagna,Italy,Air cabin crew,M,1982-01-25
oe_2587826675232,(05547) 47490,Eva-Marie Mentzel,Beckmannring 478,Waldenburg,Germany,Ausbaufacharbeiter,F,1939-03-01
oe_6426860423989,+34828 43 48 09,Iris Real Juárez,Alameda de Judith Carrillo 66 Puerta 8 ,Los Gabatos,Spain,Ayudante de cámara,F,1950-08-07
oe_0079066996957,(08295) 13349,Ulrike Radisch-Thanel,Thanelallee 3,Duisburg (Walsum),Germany,Designer,F,1992-03-09
oe_8969930568821,05 40 80 81 46,Zacharie Allain,"28, rue Lejeune",Saint-Victor-de-Morestel,France,chef de projet web/mobile,M,1942-01-03
oe_5394824667872,(02977) 41835,H.-Dieter Bolander,Schottinallee 3,Bremen (Woltmershausen),Germany,Altenpfleger,M,1953-06-02
oe_9184085270458,0450286360,Stéphane Marques,"50, chemin Denise Berger",Ronsenac,France,secrétaire,M,1997-07-15
oe_8075106285747,0765 950 432,Sergiu Eftimie,Bulevardul Ardelean Nr. 43,Săcălaz,Romania,Emailator,M,1944-03-18
oe_0897977477096,606 316 818,Olga Zemanová,Pelclova 66,Štětí,Czech Republic,Information officer,F,1945-08-19
oe_0976630250358,736 619 410,Miroslav Vaněk,Nad Vernerákem 48,Jirkov,Czech Republic,Secretary/administrator,M,1938-06-24
oe_9325884760799,+33 3 67 45 97 46,Claire Meyer,"43, boulevard Philippine Parent",Chantemerle-les-Blés,France,adjoint administratif administrative,F,1967-05-18
oe_8753346770479,+48 32 809 83 68,Liwia Parkitny,ulica Skrajna 97/30,Wieliczka,Poland,Iluzjonista,F,1908-02-26
oe_3583630604150,0236 241 350,Bebe Pop,Drumul Răzvan Diaconu Nr. 29,Săcălaz,Romania,Laborant Farmacie,M,1981-05-27
oe_3992337716437,02372101338,Dott. Orazio Pedroni,"Via Argurio, 39 Appartamento 93",Frattamaggiore,Italy,Hospital pharmacist,M,1979-01-30
oe_0816312590828,+33 (0)7 08 56 36 63,Audrey du Descamps,avenue Laporte,Saint-Laurent-de-la-Salanque,France,enquêteur privé privée,F,1982-10-18
oe_8623878504780,08309 626397,Meike Hoffmann,Stephen-Schweitzer-Allee 0/9,Sprockhövel (Hobeuken),Germany,Schornsteinfeger,F,1978-02-27
oe_6393593185512,+33 (0)5 16 14 79 97,Franck Cohen-Giraud,"83, avenue Tristan Chauveau",La Rochelle,France,assistant commercial commerciale,M,2020-08-09
oe_4913593456415,+48 32 114 37 94,Igor Bociek,al. Chabrowa 32/01,Mrągowo,Poland,Ebenista,F,2010-02-17
oe_1283989185812,0262 834 884,Simion Tomescu,Aleea Albu Nr. 603 Bl. 15  Sc. 60 Ap. 985,Vrănești,Romania,Dispecer Operatiuni Salubrizare,M,1925-02-13
oe_4029016852991,776 227 878,Marek Šťastný,Za Arielem 2,Jirkov,Czech Republic,Leisure centre manager,M,1920-10-31
oe_2337475256285,+34945343820,Ligia Eva Bermudez Valbuena,Pasaje Natalio Pulido 32 Piso 2 ,Llanera,Spain,Conserje,F,1937-05-29
oe_1299910880698,0402235134,Veit Hofmann-Ullrich,Antonios-Otto-Platz 199,Waldenburg,Germany,Ausbaufacharbeiter,M,1991-05-01
oe_3032113830322,+34 887 677 881,Leopoldo Nieto Iriarte,Camino Victoria Bru 8 Puerta 0 ,Figueres,Spain,Escribiente público,M,1914-08-02
oe_6598437706223,+33 (0)4 79 31 33 30,Marcelle Gaudin,"211, rue de Bodin",Chantemerle-les-Blés,France,volcanologue,F,1916-09-19
oe_3971075563338,01 74 80 15 82,Élisabeth Petitjean,boulevard Coulon,Videlles,France,agent de développement local,F,1967-06-03
oe_2390441230785,+39 37921853850,Dott. Delfino Antelami,"Incrocio Morucci, 349 Appartamento 38",Tirolo,Italy,"Engineer, agricultural",M,1985-08-17
oe_1104214579284,0941939717,Ivan Scalera,"Rotonda Druso, 97",Ramon-Campagna,Italy,"Psychologist, forensic",M,1950-03-11
oe_1819667998029,+34 901 328 395,Maximiano Cepeda-Peinado,Urbanización de Ágata Pavón 3,Laspuña,Spain,Instalador y reparador de líneas eléctricas,M,2023-03-21
oe_1088396828698,+48 736 792 067,pani Roksana Heba,plac Urocza 952,Włodawa,Poland,Lekarz weterynarii,M,1972-06-14
oe_8477736782894,516 041 549,Maurycy Hajduga,ulica Asnyka 59/62,Mrągowo,Poland,Agent ubezpieczeniowy,F,1967-07-26
oe_6950003930323,+39 0549359427,Antonino Grossi,"Piazza Murri, 74",Villa Guardia,Italy,Physiotherapist,M,2002-06-29
oe_1363862699195,+48 578 018 347,Ernest Maszota,al. Baczynskiego 077,Wieliczka,Poland,Aktor głosowy,M,2021-02-20
oe_9672629777504,0771699995,Mattia Castelli,"Rotonda Aloisio, 15 Appartamento 3",Ceriale,Italy,"Designer, jewellery",M,1941-11-16
oe_0214032095766,+49(0)0906 967113,Hans-Heinrich Geisler,Wesackgasse 5,Ihlienworth,Germany,Fleischer,M,1970-05-12
oe_3417608325313,+34877812343,Anabel Izquierdo-Perales,Vial de Chucho Guijarro 940,Náquera,Spain,Pescadero,F,1961-03-27
oe_1229289240710,+34820663929,Estefanía Amat Galan,Paseo de Eleuterio Gomis 40 Apt. 49 ,Vigo,Spain,Peón de explotaciones ganaderas,F,1917-09-08
oe_1211492766487,+48 606 469 432,pani Adrianna Cieplucha,ul. Kossaka 10/22,Brzezina,Poland,Kawalkator,M,1928-01-10
oe_4189908875674,0391599016,Karl-Dieter Heidrich MBA.,Gehringerplatz 3,Bochum (Wattenscheid),Germany,Koreanistiker,M,1971-06-14
oe_0356416657126,0737 386 045,Norica Suciu,Soseaua Daniel Nistor Nr. 47 Bl. 73  Sc. 68 Ap. 195,Vrănești,Romania,Desenator Artistic (Studii Superioare),F,1922-02-16
oe_0822778720501,(01140) 53368,Kathy Mitschke B.Sc.,Ackermannallee 4/4,Ingelfingen,Germany,Winzer,F,1945-03-12
oe_3416567002889,+39 075037492,Marina Segni,"Stretto Leopoldo, 75",Villa Guardia,Italy,Occupational hygienist,F,1951-01-09
oe_6657449328554,0362979244,Alex Guillet,"311, rue Brigitte Bonnet",Sant Andreu de Sureda,France,matelot à la pêche,F,1920-07-13
oe_6069220572630,+34873282311,Evita María Ángeles Aliaga Tejada,Alameda de Dulce Paredes 42,Tàrrega,Spain,Escribiente público,F,1912-10-03
oe_2174876152093,+39 3471712265,Eliana Badoglio,"Piazza Combi, 77",Ceriale,Italy,Herbalist,F,1931-04-05
oe_0030560848449,+33 1 41 87 45 06,Roland Brunel,"7, rue Agnès Pierre",Chantemerle-les-Blés,France,agent arboricole,M,1951-03-31
oe_6816190173789,+49(0)9858 21781,Sofie Weinhage B.Sc.,Christophstraße 2,Haag an der Amper,Germany,Techniker,F,1939-09-11
oe_8211757499036,0236 426 324,Costel Tomescu,Drumul Popescu,Câmpeni,Romania,Tehnician Hidrometru,M,1955-12-23
oe_9359905117138,+39 0765484245,Ninetta Brambilla-Pezzali,"Borgo Baresi, 23 Piano 7",Ramon-Campagna,Italy,"Therapist, music",F,1990-01-30
oe_5207262341123,+48 694 995 392,pani Ewa Wisła,ul. Kruczkowskiego 63,Warlubie,Poland,Pracownicy uczelni w Polsce,M,2022-02-28
oe_2804824200156,+48 575 395 751,Marika Krywult,ul. Podwale 19/59,Brzezina,Poland,Konstruktor,F,1935-10-17
oe_7269630794605,+39 0342021787,Arturo Celentano,"Incrocio Rossini, 89",Frattamaggiore,Italy,"Therapist, occupational",M,1925-05-16
oe_4846952313628,770 415 931,Zdenka Soukupová,Rýmařovská 980,Prague (Praha 3-Žižkov),Czech Republic,Patent attorney,F,1913-01-16
oe_3659093002819,0233 623 383,Severin Stan Stancu,Drumul Ene Nr. 296 Bl. 74  Sc. 69 Ap. 640,Drăgăşani,Romania,Tehnician In Industria Alimentara Extractiva,M,1970-06-19
oe_3822494435252,+33 (0)5 46 58 05 40,Laetitia Duhamel,"7, chemin Henriette Faure",Berre-l'Étang,France,sculpteur sur bois,F,1966-10-09
oe_4891978755515,0173067606,Augustin de Roy,"412, rue de Camus",Lompret,France,manager de risques,M,1919-06-09
oe_5302345774774,0252 450 697,Pavel Niță,Strada Petru Diaconescu,Valea Voievozilor,Romania,Curatitor-Slefuitor Garnituri Carde,M,2019-04-23
oe_5686164450811,+34 948 27 59 72,Marisa Téllez Sobrino,Cañada Amado Fuertes 54,Villamalea,Spain,Pulidor de vidrio,F,1961-11-14
oe_6708394694499,739 717 710,Kajetan Żywica,ul. Sienkiewicza 333,Jaworzyna Śląska,Poland,Kurator sztuki,M,1970-01-15
oe_5564815963503,+34820 41 09 83,Ovidio Barranco Vallés,Via de Marcelo Alcalá 4,Los Gabatos,Spain,Zapatero,M,1955-03-05
oe_9746249995238,+34 807 367 146,Manolo Miralles Gisbert,Pasaje de Antonia Cabezas 48 Piso 3 ,Llanera,Spain,Profesional de nivel medio del derecho y servicios legales,M,2001-01-02
oe_4210150447966,887 035 889,Elżbieta Osada,ul. Okulickiego 51,Lichwin,Poland,Aktuariusz,M,1956-06-06
oe_2987784225331,728 452 422,Hynek Krejčí,Lešovská 508,Horní Bečva,Czech Republic,Clinical molecular geneticist,M,1911-08-13
oe_1949855312276,+48 514 477 289,Sonia Dorociak,ul. Fiołkowa 757,Kłodzko,Poland,Biegły rewident,M,1998-08-01
oe_7071785141406,577 142 548,Nataniel Malara,ul. Klasztorna 72,Kartoszyno,Poland,Mim,M,1995-11-02
oe_7737421473034,+48 513 192 718,Anastazja Musiolik,ulica Kaszubska 705,Brzezina,Poland,Tłumacz,M,1910-05-25
oe_7152090693955,+34825 79 03 56,Marisela Noriega,Urbanización de Manuel Aragón 3 Piso 7 ,Villamalea,Spain,"Limpiador y asistente de oficinas, hoteles y otros establecimientos",F,1983-11-30
oe_0823019651620,03 88 29 38 67,Victor Lopes,"952, rue Agathe Duhamel",La Rochelle,France,ingénieur du son,M,2009-02-16
oe_9207451287862,02 40 36 56 56,Paul Mathieu,"33, boulevard Techer",Ustaritz,France,officier de la marine marchande,M,1984-05-01
oe_8607506423945,720 060 916,Radek Zeman,Libichovská 65,Opočno,Czech Republic,"Scientist, research (life sciences)",M,2019-12-12
oe_5133732094226,666 297 682,Eryk Fularczyk,al. Rejtana 247,Kartoszyno,Poland,Zoopsycholog,M,1961-11-03
oe_1730650523103,+39 350573033,Sig. Saverio Biagiotti,"Contrada Nadia, 67 Appartamento 4",Ceriale,Italy,"Designer, fashion/clothing",M,1991-02-27
oe_1618368203966,0738 345 316,Eftimia Stancu,Strada Tabacu,Bălan,Romania,Comisar Principal,F,1921-03-04
oe_7881600024007,+49(0)6903 289023,Ronald Heuser,Schulzweg 027,Inzell (Windgrat),Germany,Mathematiker,M,1942-08-02
oe_4586672994297,0574782543,Aurora Sgarbi,"Rotonda Contrafatto, 34 Appartamento 2",Busseto,Italy,"Designer, blown glass/stained glass",F,1956-08-11
oe_1681440615577,+34 926 38 01 57,Cristóbal Alegria Anguita,Rambla de Cebrián Villaverde 1,Cornellà de Llobregat,Spain,Supervisor en ingeniería de minas,M,1930-07-22
oe_2603807384243,+33 1 82 73 51 86,Antoinette de Aubry,rue Thierry Antoine,Saint-Georges-de-Didonne,France,ingénieur de la police technique et scientifique,F,1945-12-11
oe_6457767874143,+39 0823973896,Angelo Avogadro,"Strada Borrani, 515 Appartamento 8",Tirolo,Italy,"Engineer, communications",M,1971-04-13
oe_2337381005777,578 956 407,pan Franciszek Block,aleja Zwycięstwa 594,Włodawa,Poland,Reporter wojenny,F,1970-05-28
oe_5032862249617,+39 0431989574,Rosaria Filogamo,"Strada Errigo, 2",Frattamaggiore,Italy,Manufacturing systems engineer,F,1956-03-21
oe_2648200022808,0246 045 777,Jasmina Suciu,Aleea Dochioiu Nr. 71 Bl. 68  Sc. 88 Ap. 341,Săcălaz,Romania,Muncitor Necalificat La Ambalarea Produselor Sub Forma De Praf Si,F,1962-10-01
oe_6932485564568,+48 789 425 993,Alex Kulus,aleja Widok 08/23,Lubasz,Poland,Dziennikarz,M,1975-07-17
oe_4644060282230,0260 244 320,Steliana Marin,Bulevardul Monalisa Dochioiu Nr. 715 Bl. 19  Sc. 84 Ap. 252,Merei,Romania,Sef Baza Receptie,F,1954-05-14
oe_4349087845613,+34 922580128,Clotilde Peña Fernandez,Urbanización de Edgardo Salcedo 7,Llanera,Spain,Director de industrias manufactureras,F,1914-04-13
oe_9880761032935,+33 4 84 47 25 42,Honoré Girard,"5, avenue Théophile Lesage",La Rochelle,France,chargé de production,M,1940-08-03
oe_7370457883540,888 790 350,Emil Zawartka,al. Nowa 551,Brzezina,Poland,Projektant gier komputerowych,M,1958-01-18
oe_0850346119695,+34871 985 347,Manola Coll Montoya,Rambla de Alex Balaguer 47,Llanera,Spain,Policías,F,1962-07-10
oe_0277384492486,+34 879 495 324,Isabel Hoz Castro,Acceso Anna Viña 84,Los Gabatos,Spain,Diseñador gráfico,F,1928-06-21
oe_1227468313289,0721 403 815,Sinică Tudor,Intrarea Popa Nr. 66,Bălan,Romania,Cercetator Economist In Marketing,M,1929-08-18
oe_4261763868102,32 901 59 38,Fryderyk Rembacz,ul. Magnoliowa 661,Wokowice,Poland,Redaktor techniczny,M,1997-09-10
oe_3461079318415,+49(0)2951 50199,Hasan Birnbaum,Lindnerallee 2,Edelsfeld,Germany,Ausbaufacharbeiter,M,1950-06-29
oe_7517879501604,+33 (0)2 61 40 17 32,André Jacques,"22, rue Lacroix",Saint-Victor-de-Morestel,France,conducteur de travaux,M,1923-07-25
oe_6740600862388,+34727 468 179,Teodosio Reig Méndez,Cañada Consuela Burgos 652 Piso 1 ,La Zenia,Spain,Técnico agropecuario,M,1984-01-01
oe_9884937969675,0122153515,Tiziana Treves-Cheda,"Viale Praga, 7 Piano 4",Ramon-Campagna,Italy,"Engineer, aeronautical",F,1921-04-05
oe_8658737814832,796 579 628,Gabriel Kutnik,al. Kazimierza Wielkiego 659,Duszniki-Zdrój,Poland,Meteorolog,M,1942-03-22
oe_1714742656080,+49(0)9193725648,Karl-Peter Dörschner B.A.,Sergio-Scheuermann-Allee 6/0,Lichtenberg,Germany,Polizist,M,1958-03-23
oe_6804862989986,+39 328107663,Serena Emo,"Strada Bombieri, 264",Brindisi Montagna,Italy,Data scientist,F,1968-05-09
oe_2958661400679,+34 949158832,José María Navas Galindo,Camino Roberta Alfonso 285 Piso 7 ,La Zenia,Spain,Analista de gestión y organización,M,1961-04-23
oe_0953650153179,0237 194 148,Nicu Suciu,Drumul Dumitrescu Nr. 60 Bl. 12  Sc. 83 Ap. 511,Vrănești,Romania,Sef Productie Film,M,1943-10-14
oe_8034508457336,05 90 76 99 63,Jean Leconte,"649, rue Teixeira",Chantilly,France,bronzier,M,1969-10-13
oe_4006340509576,+34821 065 350,Encarnita Linares Falcó,Calle de Estela Haro 47 Apt. 33 ,La Zenia,Spain,Preparador y elaborador de tabaco y sus productos,F,1954-02-26
oe_3588487507386,0563259454,Étienne-Luc Marques,"794, chemin de Foucher",Ustaritz,France,ingénieur en chef territorial,M,1991-05-14
oe_5853816127792,0238 577 598,Ileana Ionela Dochioiu,Soseaua Ionescu,Câmpeni,Romania,Operator Masina Contabilizat,F,1995-05-23
oe_3518711166568,00403 068042,Ladislaus Döring-Finke,Nermin-Blümel-Ring 6/0,Duisburg (Walsum),Germany,Programmierer,M,1951-06-02
oe_7851195588602,+33 4 78 02 29 75,Aimée Toussaint,"31, boulevard de Pons",Saint-Georges-de-Didonne,France,attaché commercial commerciale,F,1992-01-30
oe_3811519433390,02 30 42 81 79,Louis Lévêque,"87, rue Le Gall",Lompret,France,technicien plasturgiste,M,1980-04-27
oe_7688532903861,+39 37915406264,Mario Mimun,"Incrocio Massimo, 19 Piano 9",Ceriale,Italy,Higher education careers adviser,M,2004-01-16
oe_2386269851958,0766 657 103,Simi Dorel Popa,Drumul Norbert Eftimie Nr. 535,Drăgăşani,Romania,Autopsier,M,1994-02-09
oe_2399815973195,+34880485617,Graciana Esparza Collado,Pasadizo de Consuela Prada 22,Llanera,Spain,Ebanista,F,1967-09-26
oe_3386759120634,+33 (0)2 79 72 68 35,Alfred Da Costa de Fouquet,"61, avenue Lejeune",Le Pradet,France,responsable de scierie,M,1917-04-01
oe_9582023817551,0458157974,Monique Gauthier,"8, avenue Guibert",Saint-Georges-de-Didonne,France,inspecteur du permis de conduire et de la sécurité routière,F,1922-03-22
oe_0204911957713,099684932,Martino Zetticci,"Strada Angelo, 894",Busseto,Italy,Computer games developer,M,2017-05-24
oe_0416910982682,+34824 211 443,Geraldo Galván Moya,Vial de Ciríaco Vega 1,Teulada,Spain,Empleado de biblioteca,M,2008-07-12
oe_5068861191201,+39 07610944933,Matteo Abbagnale,"Viale Amadeo, 1 Appartamento 6",Villa Guardia,Italy,Landscape architect,M,1927-02-10
oe_1340249400913,0739 092 542,Cosmin Marin Mazilescu,Aleea Aanei,Drăgăşani,Romania,Operator Dana,M,1909-06-20
oe_9447576501808,+34 887 73 87 09,Juan Luis Llopis Novoa,Alameda Carmela Ledesma 3 Puerta 4 ,La Zenia,Spain,Trabajador pecuario de subsistencia,M,1955-11-28
oe_6767687322447,052369673,Romina Balotelli,"Canale Irma, 53",Villa Guardia,Italy,"Research officer, government",F,1986-06-17
oe_2238306955317,+49(0)4976 690304,Gundel Wähner-Ring,Lidia-Eckbauer-Platz 3/6,Wesel (Friedrichsfeld),Germany,Pfleger,F,1908-05-24
oe_9317852789204,+48 690 574 448,Roksana Skubała,plac Częstochowska 29,Duszniki-Zdrój,Poland,Agronom,F,2001-08-15
oe_2193117423704,+33 (0)1 46 93 02 64,Emmanuelle Mendès,"40, chemin de Fournier",Lompret,France,ingénieur métallurgiste,F,1974-08-24
oe_7684398029492,727 303 749,Šárka Vlčková DiS.,Na Náspu 90,Prague (Praha 3-Žižkov),Czech Republic,Neurosurgeon,F,1939-04-24
oe_2405077355488,729 702 712,Ida Milcarz,ulica Krańcowa 03,Warlubie,Poland,Zoopsycholog,F,1915-05-01
oe_6877357453154,+34843 56 19 25,Francisco Jose Palma-Linares,Avenida de Antonio Soler 43,La Zenia,Spain,Personal de limpieza,M,1942-12-24
oe_3672631732744,+34961 94 56 29,Amada Mariño,Urbanización de Tristán Coronado 46 Apt. 58 ,Laspuña,Spain,Profesional de relaciones públicas,F,1942-11-09
oe_2653165815322,+33 4 68 15 32 54,Andrée Leroy-Pottier,"995, rue de Maury",Ustaritz,France,coordonnateur d'études cliniques,F,1975-06-15
oe_0222006887495,(01926) 24377,Murat Kaul,Bernd-Dieter-Hethur-Straße 5,Lichtenberg,Germany,Forstwirt,M,1967-01-06
oe_6365731683963,0238 514 055,Mădălin Cristea,Soseaua Dochioiu Nr. 459,Ocna Mureş,Romania,Consilier Guvernamental,M,1916-01-09
oe_2529979468162,+49(0)2151 147482,Erich Kade,Oderwaldstraße 5,Inzell (Windgrat),Germany,Binnenschiffer,M,1922-04-17
oe_4496379781427,0723 766 304,Marcela Toma,Drumul Cantemir Diaconescu Nr. 750,Drăgăşani,Romania,Montator Instalatii Solare,F,1982-12-14
oe_9791485413745,+33 5 19 08 59 51,Xavier Coste,rue Humbert,Ustaritz,France,yield manager,M,1908-03-16
oe_2638795652977,0746 570 511,Simion Gheorghiu,Soseaua Ioniță,Sântana,Romania,Sef Birou Aeroport,M,1989-07-15
oe_8627506215020,0328114371,Marcel Olivier,"529, rue de Cousin",Amiens,France,technicien plasturgiste,M,1944-01-11
oe_5634166422031,+39 090000853,Sig.ra Filippa Borrani,"Stretto Donati, 37 Piano 9",Villa Guardia,Italy,"Scientist, research (maths)",F,1911-08-03
oe_7874248399704,+49(0) 859406392,Sergio Striebitz-Ladeck,Siegmar-Fechner-Ring 958,Haag an der Amper,Germany,Pfleger,M,2022-02-23
