user_id,phone_number,name,street_address,city,country,job,sex,birthdate
oe_4793305014406,+33 (0)4 89 09 74 58,Benjamin Fouquet,"270, rue Isaac Sauvage",Orléat (Pont Astier),France,serrurier-métallier,M,1938-12-14
oe_9472317426017,0555037678,Luc Germain,rue de Michel,Goetzenbruck,France,concepteur designer packaging,M,1973-01-19
oe_2527897380881,32 117 88 74,Leon Rajch,plac Partyzantów 22,Świerklany Dolne,Poland,Audytor efektywności energetycznej,F,1940-06-01
oe_3232480152010,0729 198 092,Mirona Manole,Drumul Simona Cristea Nr. 416 Bl. 41  Sc. 95 Ap. 535,Plesca,Romania,Inginer De Cercetare In Exploatari Forestiere,F,1974-07-03
oe_3264429539992,880 145 432,pan Ryszard Kunc,ul. Widokowa 148,Chrzanów,Poland,Ebenista,M,1951-05-21
oe_2069106921973,32 132 58 95,Piotr Fit,plac Słowicza 244,Pępowo,Poland,Kostiumograf,F,1954-01-08
oe_1069292007941,+48 665 119 184,Dominik Siebert,ul. Rycerska 24,Kampinos,Poland,Handlarz,M,1983-06-26
oe_4671383797442,3500871121,Nicola Innocenti,"Rotonda Amato, 1",Forlì,Italy,Geophysicist/field seismologist,M,1916-06-01
oe_9978313162881,0055362821,Edeltraud Dietz-Preiß,Henrike-Scheuermann-Ring 8/7,Emsdetten,Germany,Koreanistiker,F,1960-06-17
oe_8350785916353,+39 3713829489,Costanzo Tosto,"Viale Nedda, 820 Appartamento 1",Forlì,Italy,"Buyer, retail",M,1995-01-04
oe_3943434424744,0756 755 874,Diana Dumitrescu,Bulevardul Dima,Sihlea,Romania,Cartator Telegrame,F,1935-02-07
oe_2762425171517,05458 855750,Horst Jessel,Ekkehart-Graf-Weg 76,Emsdetten,Germany,Friseur,M,1972-05-04
oe_6027902268390,+48 604 923 213,Apolonia Przeniosło,ulica Mazowiecka 333,Rymanów,Poland,Bankowiec,M,1919-07-18
oe_2222583175065,+48 781 777 825,Leon Majczyna,al. Kielecka 54/67,Daszewice,Poland,Terapeuta,M,1955-10-20
oe_9207170471603,+39 33312800123,Sig. Coriolano Quasimodo,"Strada Guicciardini, 275",Gragnano,Italy,Clinical cytogeneticist,M,1933-02-17
oe_1645014199089,0370225809,Thibaut Allain-Lebon,"789, chemin de Dumont",Viroflay,France,trader,M,1977-04-13
oe_0123280733809,+34927 45 84 50,Eutimio Sevilla Uribe,Avenida Fidel Armengol 31 Puerta 2 ,Palafrugell,Spain,Conductor de motocicletas,M,1993-02-01
oe_0539354269896,02 36 49 89 83,Jacqueline Bruneau,"45, rue de Ferrand",Voulangis,France,ingénieur d'application,F,1957-08-16
oe_1512064512301,092326052,Baccio Zanzi-Cannizzaro,"Incrocio Giannetti, 322",Moraire,Italy,Counsellor,M,1941-02-15
oe_6355730959401,668 596 791,Malwina Kaletka,plac Sawickiej 87,Goczałkowice-Zdrój,Poland,Aktor dziecięcy,M,1939-10-22
oe_8303484246378,0762 010 933,Adelaida Dochioiu,Drumul Stănescu,Popeşti-Leordeni,Romania,Tehnician Statii Radiorelee Si Satelit,F,1957-09-09
oe_7438401523306,3520300646,Niccolò Camilleri-Amaldi,"Piazza Papafava, 4",Santa Croce Camerina,Italy,Archivist,M,1978-10-22
oe_7956888586341,+34849802934,Pascual Baquero-Lucena,Cuesta de Salud Lopez 92,Catral,Spain,Técnico de radiodifusión y grabación audio visual,M,1929-05-16
oe_5870914093784,+48 880 312 240,Kornel Ziętal,aleja Azaliowa 167,Żoliborz,Poland,Konsultant ślubny,M,1972-07-26
oe_2665316193502,+48 694 633 886,Eliza Plona,ulica Morska 41,Dziewin,Poland,Kurator sztuki,M,1925-01-29
oe_4437900588722,+49(0)5147 680494,Ing. Mareen Mude,Niemeierallee 946,Dortmund (Huckarde),Germany,Fachinformatiker,F,1990-04-08
oe_0058795913193,+34953965330,Gabriela Alberola Valverde,Vial de Aureliano Barberá 1,Gines,Spain,Técnico de prótesis médicas y dentales,F,2004-12-07
oe_3159531955496,(08771) 22893,Sybille Baum,Löchelweg 0/3,Rabenau,Germany,Forstwirt,F,1925-01-12
oe_9194575011155,03813 067540,Slavica Krause,Putzring 663,Göda,Germany,Mathematiker,F,1945-03-18
oe_3573952618474,+33 2 56 22 92 38,Roland Auger,chemin Alexandria Lebrun,Bénodet,France,chef de projet web/mobile,M,2007-04-17
oe_1703915678557,+33 2 33 86 20 88,Roger Le Barbe,rue Guillou,Orléat (Pont Astier),France,agent arboricole,M,2007-09-06
oe_2641481709094,+3167 9510347,Michelle de Keijzer,Johanneslaan 61,Vilt,Netherlands,Technical sales engineer,M,1962-03-16
oe_5335412700428,(05211) 68018,Matthias Franke-Klemm,Ludmilla-Wagenknecht-Platz 9,Welsleben,Germany,Drogist,M,1908-06-25
oe_6668222623764,886 594 921,Inga Kubiaczyk,ul. Swierkowa 497,Łobodno,Poland,Rybak,M,1992-11-27
oe_4839985906338,+39 09429044525,Santino Rocca,"Rotonda Fortunata, 71 Piano 5",Rolo,Italy,Health and safety adviser,M,1907-07-28
oe_4308974843598,02 21 99 36 18,Zacharie Olivier,"9, boulevard Étienne Reynaud",Granges-sur-Lot,France,coiffeur,M,1943-11-14
oe_0511307348491,0249408210,Martin de la Vasseur,boulevard Millet,Auvers-Saint-Georges,France,botaniste,M,1952-12-28
oe_4281107672380,+49(0)2641 01059,Ivonne Bohlander,Hans-Karl-Thies-Ring 08,Rabenau,Germany,Programmierer,F,1953-04-19
oe_9167168720180,0268 411 904,Lorelei Eftimie,Drumul Fabiana Nistor Nr. 13 Bl. 69  Sc. 93 Ap. 742,Sihlea,Romania,Arhiereu-Vicar,F,1992-12-05
oe_0565523687424,+33 (0)2 99 09 37 72,Émile Bertin du Vaillant,"30, chemin Bigot",Chécy,France,rédacteur en chef,M,1911-09-25
oe_8622793549119,+48 608 441 986,Jacek Doroz,aleja Dworcowa 69,Daszewice,Poland,Makler papierów wartościowych,M,1930-04-11
oe_7424548348133,+48 726 525 835,Sandra Wszoła,aleja Jaśminowa 30/52,Chrzanów,Poland,Inżynier,M,1946-05-02
oe_4150720285606,04 98 98 93 26,Timothée Marin,avenue Jeannine Techer,Sury-près-Léré,France,animateur du patrimoine,M,1915-01-28
oe_3623944424160,+48 506 946 537,Tola Czochara,ulica Źródlana 10,Chrzanów (Osiedle Stara Huta),Poland,Perfumiarz,M,1943-09-17
oe_2047377221077,+49(0)1085 71909,Emmy Jüttner,Ditschlerinweg 1,Lüderitz,Germany,Fleischer,F,1912-11-15
oe_0358338080656,+49(0) 175347986,Gerhardt Bolnbach B.A.,Gordana-Fischer-Weg 7/0,Voigtstedt,Germany,Schornsteinfeger,M,1941-12-05
oe_5658227644714,+34 740 055 394,Mercedes Carvajal Paredes,Glorieta Mateo Carbajo 80 Apt. 16 ,Esplús,Spain,Operador de máquinas para elaborar alimentos y productos afines,F,1931-06-13
oe_2027567995197,+49 (0) 2343 297959,Lorenzo Hofmann,Ralf-Dieter-Schulz-Straße 9/9,Emsdetten,Germany,Bankkaufmann,M,1971-04-03
oe_2569298677666,+49(0)3527 38207,Emanuel Albers,Drubstraße 49,Emsdetten,Germany,Designer,M,1962-04-27
oe_5199030465720,09376 094282,Karina Bien,Kruschwitzweg 951,Garbsen (Havelse),Germany,Polizist,F,2022-03-26
oe_2945199704330,+49(0)5077169879,Liane Beer,Louise-Kitzmann-Ring 8,Göda,Germany,Techniker,F,1993-05-22
oe_3817149149577,052263669,Sig.ra Etta Turati,"Piazza Galasso, 32 Appartamento 11",Casamarciano,Italy,Mental health nurse,F,2010-11-10
oe_3143307969426,(02522) 269353,Prof. Hans-Josef Ring B.Eng.,Ludwina-Gieß-Straße 2,Emsdetten,Germany,Informatiker,M,1970-05-10
oe_4290841843843,03995 08464,Valeska Meyer,Kitzmannallee 3/4,Appenweier (Urloffen),Germany,Augenoptiker,F,2004-08-24
oe_2598510831512,+34720086018,Nazaret Barberá,Glorieta Arsenio Sebastián 337 Apt. 38 ,Palafrugell,Spain,Peón de explotaciones ganaderas,M,1976-06-13
oe_2566972418650,602 729 003,pan Antoni Węgrzyniak,al. Działkowa 72,Dziewin,Poland,Konserwator zabytków,F,2021-07-19
oe_4798078663930,0720 437 009,Ana Ene,Aleea Ruxanda Ardelean Nr. 116 Bl. 13  Sc. 66 Ap. 520,Huşi,Romania,Corector Transmisie,F,1945-02-14
oe_9987276106871,734 351 935,Andrea Veselá,Pod Kesnerkou 3,Chlumec,Czech Republic,"Engineer, control and instrumentation",F,1948-02-04
oe_5642329537922,3770274903,Luciano Ciampi,"Strada Simonetta, 975 Appartamento 2",Quattro Castella,Italy,Database administrator,M,1966-01-03
oe_9676804569293,03 53 76 25 75,Océane Loiseau,"63, rue Michelle Morel",Vendargues,France,inspecteur du permis de conduire et de la sécurité routière,F,1996-11-26
oe_5950604791596,+34871 91 22 82,Vicenta Marti-Blanco,Vial Flavia Anglada 21 Apt. 84 ,A Rúa,Spain,Sociólogo,F,1956-02-14
oe_6377784091480,+48 722 672 985,pan Tomasz Pioch,pl. Nowa 92,Kampinos,Poland,Kuk,M,1910-09-16
oe_3771626338334,0258 490 633,Ina Monalisa Toma,Bulevardul Voinea Nr. 29 Bl. 18  Sc. 79 Ap. 488,Siret,Romania,"Tehnician In Industria Carnii, Laptelui Si Conservelor",F,1917-08-26
oe_2718127506872,+34 988 31 18 13,Paulina Berrocal-Marqués,Glorieta Andrea Dávila 425,Lucena,Spain,Tenedor de libros,F,1932-12-08
oe_4395453163102,+49(0) 760201631,Süleyman Koch,Lambert-Roskoth-Allee 94,Mansfeld,Germany,Friseur,M,2017-05-20
oe_7800993493162,+33 (0)2 72 70 14 95,Louise Roche,"85, boulevard Meyer",Versigny,France,infirmier,F,1922-03-09
oe_3154675687884,37791634217,Dott. Ottavio Bajardi,"Canale Galasso, 60 Appartamento 0",Filottrano,Italy,Banker,M,1998-03-08
oe_4957289255295,729 379 591,Ignacy Kochman,plac Szarych Szeregów 72/66,Dziewin,Poland,Tłumacz,M,1973-03-21
oe_4434963539400,+33 (0)4 73 02 37 96,Arthur Andre,"4, boulevard Jacques Raynaud",Vendargues,France,cadreur,M,1986-04-02
oe_0062343021291,01 82 47 65 73,Corinne Descamps,chemin Charrier,Eschbach,France,affûteur,F,1941-06-24
oe_4044288685763,0358164146,Éric Leclercq,"65, boulevard Leblanc",Bagnères-de-Luchon,France,réceptionniste,M,1985-08-22
oe_2897346563323,0421711717,Mohamed Eimer,Wagnerweg 8/2,Appenweier (Urloffen),Germany,Florist,M,1949-06-02
oe_6770903393195,+33 5 87 42 70 21,Guillaume Bazin,"17, rue Schneider",Montendre,France,programmiste,M,2005-08-23
oe_1758204579185,+34 880 10 68 33,Iris Gracia,Plaza de Apolinar Casares 32 Apt. 05 ,Luque,Spain,Pulidor de vidrio,F,1983-01-09
oe_7276191995121,00737389720,Univ.Prof. Bärbel Staude,Attila-Drub-Ring 404,Neuruppin,Germany,Forstwirt,F,1915-08-22
oe_0004733856343,+48 783 476 208,Nela Tryka,plac Widok 69,Daszewice,Poland,Hydraulik,F,1990-01-27
oe_3359934092435,512 994 006,pan Tomasz Iskierka,pl. Pocztowa 15/53,Janowice,Poland,Dyrektor kreatywny,M,1986-01-04
oe_9715314497528,02129 505540,Ingried Nette,Zobelstraße 14,Göda,Germany,Drogist,F,1941-02-12
oe_1353833207380,+39 3898945761,Sig.ra Gemma Anastasi,"Vicolo Ferdinando, 6",Rome (Municipio Roma II),Italy,Theatre manager,F,1970-08-16
oe_0184998861047,0246 860 099,Paula Dinu,Strada Voinea Nr. 436 Bl. 66  Sc. 10 Ap. 635,Huşi,Romania,Ingrijitor De Copii,F,1923-04-20
oe_3974374900354,32 547 99 92,Borys Fulara,plac Gajowa 273,Tomaszów Lubelski,Poland,Kowboj,F,1988-03-03
oe_3587432542787,+48 786 423 589,Konstanty Osica,al. Fredry 30/69,Świerklany Dolne,Poland,Kuk,M,1915-04-18
oe_9829931466619,0747 392 429,Antonela Popa,Drumul Dima Nr. 483,Ploieşti,Romania,Organizator Activitate Turism (Studii Superioare),F,1935-02-15
oe_3325593260919,723 830 001,pan Jaroslav Veselý,U Nového Dvora 94,Prasek,Czech Republic,Customer service manager,M,2002-08-12
oe_4337131551274,510 934 411,Róża Szymonik,al. Rumiankowa 78,Dziewin,Poland,Instruktor,M,1998-02-08
oe_8479475030729,+34 972460580,Belén Ibáñez Almansa,Plaza de Herminio Escamilla 53,Esplús,Spain,Lavandero,F,1976-03-02
oe_6014896626026,+48 572 570 262,Stefan Mortka,aleja Widokowa 60/17,Gdynia (Dąbrowa),Poland,Pośrednik w obrocie nieruchomościami,F,1936-05-14
oe_2098444140024,+34882 997 875,Roldán de Donaire,Callejón de Paloma Torrecilla 21 Puerta 6 ,Quintana del Marco,Spain,Mecánico-montador de instalaciones de refrigeración y climatización,M,1989-08-09
oe_3195134827248,0750 377 536,Adrian Popa,Aleea Teodora Tudor Nr. 708 Bl. 62  Sc. 41 Ap. 905,Siret,Romania,Spalator Vitrine Si Geamuri,M,2017-11-25
oe_0369077466683,+33 (0)5 90 64 63 72,André Lacroix,"454, rue Meunier",Orléat (Pont Astier),France,accompagnateur en moyenne montagne,M,2009-07-21
oe_3626997256878,0785 929 978,Elisabeta Nemeș,Aleea Eugenia Nistor Nr. 69 Bl. 31  Sc. 76 Ap. 685,Siret,Romania,Brigadier Silvic,F,1967-11-05
oe_7029870561607,0760 758 994,Artemisa Suciu,Soseaua Ina Stoica Nr. 71 Bl. 12  Sc. 41 Ap. 715,Topolița,Romania,Cabanier,F,1982-07-31
oe_7380647973327,+48 532 281 949,Nataniel Staręga,ul. Kreta 36,Daszewice,Poland,Redaktor naukowy,F,1913-07-20
oe_5168392192671,0963660188,Annalisa Loredan,"Piazza Vincenza, 11 Piano 6",Gragnano,Italy,Printmaker,F,1933-01-19
oe_4538604238895,+34867900810,Rico Berrocal-Cuéllar,Calle de Mamen Sáenz 88 Puerta 9 ,La Línea de la Concepción,Spain,Gerente general,M,1927-05-16
oe_1259989966395,+39 05735664211,Cesare Pisano,"Stretto Ippazio, 7",Filottrano,Italy,Multimedia programmer,M,2007-03-09
oe_3919924702053,+49(0)5210 16291,Anne-Rose Weinhold,Kadestraße 4/7,Bad Hersfeld (Bingartes),Germany,Friseur,F,1921-03-20
oe_6051190365276,0241452181,Margaud Pottier,"903, chemin Breton",Poix-Terron,France,chef de mission humanitaire,F,2013-09-17
oe_0287093226423,+49 (0) 5445 006087,Edwin Zorbach,Lisa-Rohleder-Platz 6/7,Appenweier (Urloffen),Germany,Koreanistiker,M,1944-08-30
oe_4452472227713,+34 887 72 94 81,Wálter Hurtado,Via Feliciano Mosquera 93,Luque,Spain,Profesor de formación profesional,M,1997-01-21
oe_6320997252215,+34 848 98 16 57,Purificación Tania Martín Sarabia,Alameda de Ruperto Rius 99,La Línea de la Concepción,Spain,Administrador de bases de datos,F,1946-01-04
oe_8492313029878,+49(0) 069481581,Dirk Bachmann-Klapp,Seifertring 5,Waltrop,Germany,Koreanistiker,M,1942-02-19
oe_8871698387104,+33 (0)3 75 81 21 70,Arthur Lopes,"3, boulevard Faure",Poix-Terron,France,danseur,M,1935-07-13
oe_5053967604786,+48 509 327 729,pan Nikodem Bernard,plac Mała 992,Rymanów,Poland,Tłumacz przysięgły,F,2003-09-22
oe_2193768523250,+33 5 62 38 49 23,Éric-Timothée Legros,"9, chemin de Lemonnier",Auvers-Saint-Georges,France,développeur informatique,M,1924-01-02
oe_5148439677622,0531554307,Bernard Brunel,"80, rue Léon Pelletier",Le Verdon-sur-Mer,France,chauffeur de taxi,M,2003-09-26
oe_0768137407305,+3193-6483065,Fenne Coret-Coredo,Joshuasingel 0,Vilt,Netherlands,Occupational psychologist,F,2005-11-02
oe_8406091449855,+34 972 959 656,Modesto Blas Garriga Corral,Cuesta de Nazaret Mulet 42 Piso 9 ,La Línea de la Concepción,Spain,Locutor de televisión,M,1997-01-26
oe_4888752352388,602 022 489,Ilona Štěpánková,V Nížinách 9,Liberec (Jeřáb),Czech Republic,"Development worker, international aid",F,1981-05-05
oe_3304260932212,0730 871 411,Francisc Cristea,Aleea Diaconu Nr. 882 Bl. 58  Sc. 17 Ap. 856,Huşi,Romania,Fotograf,M,2023-01-11
oe_0926710448594,+33 2 35 25 72 32,Julien Marin,"906, rue Barbe",Montendre,France,ingénieur en caractérisation des matériaux,M,1991-01-10
oe_5253995633960,+48 721 423 323,Melania Panuś,pl. Partyzantów 59,Częstochowa,Poland,Pucybut,F,1924-03-23
oe_2340863812650,00735 45718,Bozena Preiß,Gabriela-Holsten-Gasse 74,Voigtstedt,Germany,Winzer,F,2008-12-03
oe_4192067171362,+49(0)5924 587676,Maria Schmiedecke,Marten-Ackermann-Gasse 6,Lüderitz,Germany,Informatiker,F,1919-02-06
oe_1753110184376,+49(0)7303098427,Luise Weinhold,Kohlweg 0/8,Garbsen (Havelse),Germany,Schornsteinfeger,F,1956-11-12
oe_6325974052361,+48 696 538 289,pani Natasza Gniewek,plac Malczewskiego 86,Żoliborz,Poland,Technik mechanik,F,1953-10-22
oe_5839295709058,884 658 541,Bruno Budrewicz,ul. Jasna 29/41,Janowice,Poland,Klechdarz,F,1917-08-09
oe_5816346123446,+33 2 46 30 70 73,Élise Laroche-Letellier,"19, boulevard de Techer",Granges-sur-Lot,France,responsable de laboratoire de contrôle en chimie,F,1987-10-16
oe_4739188153005,726 424 054,pan Jerzy Sasak,ulica Kołłątaja 36/41,Liniewo,Poland,Pracownicy uczelni w Polsce,F,1947-09-14
oe_3009649635922,885 893 874,Kajetan Budzyń,plac Sosnowa 293,Łobodno,Poland,Oceanonauta,F,1962-05-08
oe_6165795882413,0381316186,Jean de Hoarau,"53, rue de Perrot",Port-Sainte-Foy-et-Ponchapt,France,orthoptiste,M,1929-05-25
oe_1580406138097,+39 06630896802,Donatella Benigni,"Vicolo Michele, 8",Casamarciano,Italy,"Surveyor, hydrographic",F,2012-02-11
oe_3784816893024,534 191 707,pani Tola Galuba,plac Strzelecka 06/47,Łobodno,Poland,Podleśniczy,F,2000-01-31
oe_6844852324153,0738 355 887,Teohari Dima,Soseaua Ionescu Nr. 19,Huşi,Romania,Editor Imagine,M,1931-09-10
oe_7965397429184,05761 47691,Sibylle Rogge,Budigstraße 973,Appenweier (Urloffen),Germany,Techniker,F,1932-01-04
oe_5196998519849,+33 5 94 71 89 61,Thomas Bègue,"30, boulevard Anne Pottier",Caudry,France,agent immobilier immobilière,M,1987-03-05
oe_1762167524661,0552252928,Edda Bloch,Katalin-Jopich-Weg 667,Ruhla,Germany,Friseur,F,1980-12-26
oe_4188292195905,724 005 416,Ewa Wołoszyk,plac Królewska 76/38,Daszewice,Poland,Rzeczoznawca,M,1920-03-29
oe_6070772856158,+33 4 27 28 01 49,Stéphanie Clerc,"95, rue de Berthelot",Port-Sainte-Foy-et-Ponchapt,France,comédien,F,1982-09-20
oe_0554294020253,+48 603 332 410,Fabian Gałaj,al. Szafirowa 12/82,Pępowo,Poland,Technik awionik,F,1990-08-21
oe_8520337413422,725 247 532,Aneta Kopecká,Vítězná 220,Písečná,Czech Republic,"Editor, magazine features",F,1998-05-15
oe_0993589543855,0571673114,Aurora Binaghi,"Piazza Dandolo, 67 Piano 3",Tolentino,Italy,"Horticulturist, commercial",F,1963-06-24
oe_4065978806891,693 654 361,pan Dominik Bastek,ul. Toruńska 59,Pępowo,Poland,Aktor dziecięcy,F,1984-05-17
oe_9541039074934,+48 22 561 36 21,pani Sonia Litwińczuk,ulica Hutnicza 467,Łobodno,Poland,Dyrektor artystyczny,M,2017-06-15
oe_5811237017207,+49(0)5658 883934,Faruk Aumann,Leonore-Mosemann-Straße 821,Welsleben,Germany,Augenoptiker,M,1996-08-31
oe_9520331346268,06804 31774,Birgitt Lange B.Eng.,Geiselring 37,Welsleben,Germany,Altenpfleger,F,2011-07-13
oe_1906197172145,732 014 757,Eliza Kudela,pl. Dobra 26,Goczałkowice-Zdrój,Poland,Agent firmy inwestycyjnej,M,1989-10-10
oe_3228229601584,+34 945 851 102,Isaías Modesto Porras Vallejo,Plaza José Manuel Campoy 89,Formentera de Segura,Spain,Profesional de enfermería,M,1972-05-25
oe_9514095875600,+34 827 122 917,Eloy Pinedo Iglesias,Paseo de Ciro Andreu 429 Apt. 60 ,Luque,Spain,Oficial de las fuerzas armadas,M,1998-06-11
oe_0015650952537,+49(0)2201 91015,Eckhart Dowerg,Gerlachweg 6/0,Ummerstadt,Germany,Drogist,M,2012-01-21
oe_0485960487618,(06223) 99197,Falk Fröhlich,Hans-Georg-Stey-Gasse 8/3,Bad Hersfeld (Bingartes),Germany,Binnenschiffer,M,1986-10-31
oe_6922839382777,+34978 55 48 62,Jenny Muro-Tamarit,Alameda Rosalinda Vargas 21,La Línea de la Concepción,Spain,Operador de instalaciones mineras,F,1948-03-14
oe_6163663190446,03 52 61 94 71,Bertrand Lecomte,rue Martins,Eschbach,France,archéologue,M,2005-11-06
oe_0169840764087,0786 140 840,Eusebiu Denis Stan,Drumul Manole,Sihlea,Romania,Expert Matematician,M,2006-07-06
oe_1200153342254,+33 2 22 28 95 68,Dominique Fabre-Delaunay,"80, chemin Zacharie Lombard",Eschbach,France,chaudronnier,F,1997-08-18
oe_1986588307741,+34947 75 81 79,Ezequiel Vergara Agustí,Rambla María Teresa Mir 23 Puerta 5 ,Lucena,Spain,Operador de instalaciones de tratamiento de agua,M,1960-10-14
oe_8596024220340,+33 1 34 35 33 74,Nicole Rey,"6, rue Lemaître",Pomarez,France,professeur d'éducation physique et sportive (EPS),F,1984-05-22
oe_9082858998406,053286360,Ronaldo Dandolo,"Stretto Piergiuseppe, 7",Bivigliano,Italy,Fish farm manager,M,1931-11-02
oe_7908078553922,0788 927 967,Daniela Nemeș,Drumul Dochioiu Nr. 680,Sihlea,Romania,Expert Centre De Perfectionare,F,1949-10-05
oe_3938152542907,+31(0)228-260330,Isabelle van Schevinghuizen-Weijland,Romypad 15,Uden,Netherlands,Chartered management accountant,M,2002-08-09
oe_6747584739123,0248 979 772,Relu Dima,Strada Tabacu Nr. 96 Bl. 18  Sc. 66 Ap. 945,Movileni,Romania,Controlor Trafic Aerian (Simulator Trafic Aerian),M,1992-02-23
oe_8269864005302,0749 402 122,Aurelian Ababei,Soseaua Nicolaie Ioniță,Târgu Jiu,Romania,Administrator Piete Si Targuri,M,1977-10-15
oe_8791489604146,(04092) 929121,Reimar Adler,Jungferstraße 627,Lüderitz,Germany,Drogist,M,1955-12-16
oe_5268639552805,(05365) 095666,Prof. Hans Georg Atzler,Sieringweg 2,Wiehl (Dreisbach),Germany,Arzt,M,1927-10-27
oe_5137515879224,+33 3 58 44 97 79,Émile-Nicolas François,"66, boulevard Hamel",Pomarez,France,spécialiste de l'accessibilité numérique,M,1991-01-11
oe_5639045393648,32 737 85 18,Aleks Feliniak,al. Owocowa 73,Chrzanów,Poland,Taksówkarz,F,1996-06-25
oe_4789973152504,04 38 10 87 12,Théodore du Legrand,"88, avenue de Da Costa",Pomarez,France,visiteur médical médicale,M,2015-06-07
oe_9940384125263,+49(0)5855 946424,Univ.Prof. Janus Wirth B.A.,Hermannstraße 2/2,Mansfeld,Germany,Polizist,M,1941-06-10
oe_8895032941999,+34 947 019 106,Nerea Robledo Montero,Paseo Tomasa Escribano 19 Puerta 3 ,Quintana del Marco,Spain,Cocinero,F,1949-02-24
oe_9842452240803,+34803 64 92 47,Loreto Milla Vilar,C. de África Valenciano 25,Formentera de Segura,Spain,Ingeniero químico,M,1912-01-26
oe_7864842224669,537 895 898,Ernest Babiuch,aleja Miła 06,Pępowo,Poland,Aktuariusz,M,1974-06-18
oe_5085164729574,0768 318 011,Iosefina Mocanu,Drumul Manole,Popeşti-Leordeni,Romania,Prelucrator Topitura Sticla La Teava,F,1983-03-23
oe_9235664536556,+39 08844157577,Teresa Salgari,"Viale Juvara, 13",Filottrano,Italy,"Radiographer, diagnostic",F,2020-07-07
oe_0876729672238,790 530 558,pani Monika Janiuk,plac Wałowa 875,Rymanów,Poland,Rzeczoznawca samochodowy,F,1956-06-17
oe_1603718719099,+49 (0) 9155 575249,Martin Döhn,Johanne-Hahn-Weg 2,Ruhla,Germany,Binnenschiffer,M,1946-11-13
oe_3265769642063,0263 775 550,Melina Ene,Aleea Emanoil Manole Nr. 88,Topolița,Romania,Fasonator Mecanic (Cherestea),F,1931-04-03
oe_5464670946569,+33 (0)4 42 64 52 49,Nathalie Lagarde,avenue Lecomte,Orléat (Pont Astier),France,attaché de recherche clinique (ARC),F,2011-05-06
oe_1477972413097,794 185 979,pan Franciszek Gumienny,plac Armii Krajowej 93/26,Tomaszów Lubelski,Poland,Archiwista,M,1956-05-10
oe_7177382161946,04 42 14 38 30,René Lesage,"66, boulevard Margaret Tanguy",Le Verdon-sur-Mer,France,expert-comptable,M,2009-12-09
oe_8105202499408,0363971237,Denis Roux-Jean,rue de Garcia,Pomarez,France,affûteur,M,1935-01-22
oe_9384847995811,+49(0)7520636280,Univ.Prof. Gabi Bender B.Eng.,Haaseplatz 6,Brakel,Germany,Asphaltbauer,F,1925-02-20
oe_4645173164319,0022672766,Heiderose Metz,Karl-Otto-Löwer-Gasse 0/1,Wiehl (Dreisbach),Germany,Fachinformatiker,F,2017-06-22
oe_9809132557399,+49(0) 362381538,Hella Schmidt,Bayram-Mude-Weg 76,Appenweier (Urloffen),Germany,Altenpfleger,F,1994-03-25
oe_5126770939958,(04786) 12493,Ing. Silvester Mosemann MBA.,Bayram-Bender-Weg 67,Lüderitz,Germany,Mechaniker,M,1985-12-06
oe_2448848000079,37162450069,Sig. Ennio Acerbi,"Borgo Guinizzelli, 90 Piano 9",Tolentino,Italy,Operational investment banker,M,1992-02-04
oe_6373704409266,+33 1 56 13 59 07,Alix François,"68, chemin Philippe Leblanc",Port-Sainte-Foy-et-Ponchapt,France,médecin généraliste,F,2013-08-25
oe_0707096612237,514 232 882,Dawid Zagrodnik,pl. Paderewskiego 40/05,Liniewo,Poland,Doradca inwestycyjny,M,1994-10-30
oe_9896117474665,725 159 677,Ludvík Doležal,Závrchy 62,Liberec (Jeřáb),Czech Republic,Child psychotherapist,M,1922-02-11
oe_6263337054165,+39 083556928,Pasquale Sermonti,"Rotonda Lucrezia, 88",Gragnano,Italy,Nature conservation officer,M,1953-07-14
oe_5954515156759,+34987 92 23 88,Asdrubal Jimenez,Calle Reyes Jimenez 1 Apt. 90 ,Palafrugell,Spain,Barnizador,M,1947-10-19
oe_3294375157405,+49(0)1829 18595,Marliese Salz,Pergandeweg 14,Göda,Germany,Techniker,F,1931-03-31
oe_8013674907166,0144543489,Marcel Tanguy,"14, rue de Prévost",Saint-Pourçain-sur-Sioule,France,pisteur secouriste,M,1939-06-06
oe_2416584187098,+34 828 399 387,Nadia Malena Sancho Carreño,Calle Fátima Luz 72 Puerta 7 ,A Rúa,Spain,Meteorólogo,F,1987-09-18
oe_1199152867729,(00638) 534181,Univ.Prof. Czeslaw Heß,Dussen vangasse 0,Ummerstadt,Germany,Designer,M,1923-09-04
oe_6303187531224,+33 5 81 95 37 39,Jeanne Voisin,"94, avenue Chantal Guyot",Chécy,France,conseiller en assurances,F,1989-05-03
oe_2522569351729,602 429 699,Blanka Kranc,ulica Opolska 01,Dziewin,Poland,Pośrednik ubezpieczeniowy,M,1986-06-08
oe_3570721771410,00830 646691,Denis Hamann,Mülichenring 11,Appenweier (Urloffen),Germany,Asphaltbauer,M,1935-08-17
oe_0431838324901,+49(0)5314152751,Angelica Tröst,Fechnerweg 378,Waltrop,Germany,Koreanistiker,F,1986-05-27
oe_4437678739074,+33 3 39 81 15 68,Roland Martineau,"18, boulevard Jean Grégoire",Vendargues,France,économètre statisticien,M,1930-09-02
